mi,Erm/Sci,Scm/Po,Distance,X*,R*,u0*,u*,Ur,strain
10,281.175,0.2,61,12.2,2.14,0.241808,0.999853,0.087987,1.759742
10,281.175,0.2,62,12.4,2.14,0.241808,0.999873,0.087989,1.759776
10,281.175,0.2,63,12.6,2.14,0.241808,0.999889,0.08799,1.759805
10,281.175,0.2,64,12.8,2.14,0.241808,0.999904,0.087992,1.759831
10,281.175,0.2,65,13,2.14,0.241808,0.999916,0.087993,1.759853
10,281.175,0.2,66,13.2,2.14,0.241808,0.999927,0.087994,1.759872
10,281.175,0.2,67,13.4,2.14,0.241808,0.999937,0.087994,1.759889
10,281.175,0.2,68,13.6,2.14,0.241808,0.999945,0.087995,1.759903
10,281.175,0.2,69,13.8,2.14,0.241808,0.999952,0.087996,1.759916
10,281.175,0.2,70,14,2.14,0.241808,0.999959,0.087996,1.759927
10,281.175,0.2,71,14.2,2.14,0.241808,0.999964,0.087997,1.759937
10,281.175,0.2,72,14.4,2.14,0.241808,0.999969,0.087997,1.759945
10,281.175,0.2,73,14.6,2.14,0.241808,0.999973,0.087998,1.759952
10,281.175,0.2,74,14.8,2.14,0.241808,0.999976,0.087998,1.759958
10,281.175,0.2,75,15,2.14,0.241808,0.999979,0.087998,1.759964
10,281.175,0.3,-12,-2.4,1.65,0.26025,0.023609,0.000968,0.01936
10,281.175,0.3,-11,-2.2,1.65,0.26025,0.028837,0.001182,0.023646
10,281.175,0.3,-10,-2,1.65,0.26025,0.035221,0.001444,0.028881
10,281.175,0.3,-9,-1.8,1.65,0.26025,0.043019,0.001764,0.035276
10,281.175,0.3,-8,-1.6,1.65,0.26025,0.052544,0.002154,0.043086
10,281.175,0.3,-7,-1.4,1.65,0.26025,0.064177,0.002631,0.052625
10,281.175,0.3,-6,-1.2,1.65,0.26025,0.078386,0.003214,0.064276
10,281.175,0.3,-5,-1,1.65,0.26025,0.095741,0.003925,0.078507
10,281.175,0.3,-4,-0.8,1.65,0.26025,0.116938,0.004794,0.095889
10,281.175,0.3,-3,-0.6,1.65,0.26025,0.142828,0.005856,0.117119
10,281.175,0.3,-2,-0.4,1.65,0.26025,0.174451,0.007152,0.14305
10,281.175,0.3,-1,-0.2,1.65,0.26025,0.213075,0.008736,0.174721
10,281.175,0.3,0,0,1.65,0.26025,0.26025,0.01067,0.213405
10,281.175,0.3,1,0.2,1.65,0.26025,0.383231,0.015712,0.31425
10,281.175,0.3,2,0.4,1.65,0.26025,0.485767,0.019916,0.398329
10,281.175,0.3,3,0.6,1.65,0.26025,0.571257,0.023422,0.468431
10,281.175,0.3,4,0.8,1.65,0.26025,0.642534,0.026344,0.526878
10,281.175,0.3,5,1,1.65,0.26025,0.701962,0.02878,0.575609
10,281.175,0.3,6,1.2,1.65,0.26025,0.75151,0.030812,0.616238
10,281.175,0.3,7,1.4,1.65,0.26025,0.792821,0.032506,0.650113
10,281.175,0.3,8,1.6,1.65,0.26025,0.827264,0.033918,0.678356
10,281.175,0.3,9,1.8,1.65,0.26025,0.855981,0.035095,0.701904
10,281.175,0.3,10,2,1.65,0.26025,0.879923,0.036077,0.721537
10,281.175,0.3,11,2.2,1.65,0.26025,0.899886,0.036895,0.737906
10,281.175,0.3,12,2.4,1.65,0.26025,0.916529,0.037578,0.751554
10,281.175,0.3,13,2.6,1.65,0.26025,0.930406,0.038147,0.762933
10,281.175,0.3,14,2.8,1.65,0.26025,0.941976,0.038621,0.77242
10,281.175,0.3,15,3,1.65,0.26025,0.951622,0.039017,0.78033
10,281.175,0.3,16,3.2,1.65,0.26025,0.959665,0.039346,0.786925
10,281.175,0.3,17,3.4,1.65,0.26025,0.966371,0.039621,0.792424
10,281.175,0.3,18,3.6,1.65,0.26025,0.971961,0.03985,0.797008
10,281.175,0.3,19,3.8,1.65,0.26025,0.976623,0.040042,0.800831
10,281.175,0.3,20,4,1.65,0.26025,0.980509,0.040201,0.804017
10,281.175,0.3,21,4.2,1.65,0.26025,0.983749,0.040334,0.806675
10,281.175,0.3,22,4.4,1.65,0.26025,0.986451,0.040444,0.80889
10,281.175,0.3,23,4.6,1.65,0.26025,0.988703,0.040537,0.810737
10,281.175,0.3,24,4.8,1.65,0.26025,0.990582,0.040614,0.812277
10,281.175,0.3,25,5,1.65,0.26025,0.992147,0.040678,0.813561
10,281.175,0.3,26,5.2,1.65,0.26025,0.993453,0.040732,0.814631
10,281.175,0.3,27,5.4,1.65,0.26025,0.994541,0.040776,0.815524
10,281.175,0.3,28,5.6,1.65,0.26025,0.995449,0.040813,0.816268
10,281.175,0.3,29,5.8,1.65,0.26025,0.996205,0.040844,0.816888
10,281.175,0.3,30,6,1.65,0.26025,0.996836,0.04087,0.817406
10,281.175,0.3,31,6.2,1.65,0.26025,0.997362,0.040892,0.817837
10,281.175,0.3,32,6.4,1.65,0.26025,0.997801,0.04091,0.818197
10,281.175,0.3,33,6.6,1.65,0.26025,0.998166,0.040925,0.818496
10,281.175,0.3,34,6.8,1.65,0.26025,0.998471,0.040937,0.818746
10,281.175,0.3,35,7,1.65,0.26025,0.998725,0.040948,0.818955
10,281.175,0.3,36,7.2,1.65,0.26025,0.998937,0.040956,0.819129
10,281.175,0.3,37,7.4,1.65,0.26025,0.999114,0.040964,0.819273
10,281.175,0.3,38,7.6,1.65,0.26025,0.999261,0.04097,0.819394
10,281.175,0.3,39,7.8,1.65,0.26025,0.999384,0.040975,0.819495
10,281.175,0.3,40,8,1.65,0.26025,0.999486,0.040979,0.819579
10,281.175,0.3,41,8.2,1.65,0.26025,0.999572,0.040982,0.819649
10,281.175,0.3,42,8.4,1.65,0.26025,0.999643,0.040985,0.819707
10,281.175,0.3,43,8.6,1.65,0.26025,0.999702,0.040988,0.819756
10,281.175,0.3,44,8.8,1.65,0.26025,0.999752,0.04099,0.819797
10,281.175,0.3,45,9,1.65,0.26025,0.999793,0.040992,0.81983
10,281.175,0.3,46,9.2,1.65,0.26025,0.999827,0.040993,0.819859
10,281.175,0.3,47,9.4,1.65,0.26025,0.999856,0.040994,0.819882
10,281.175,0.3,48,9.6,1.65,0.26025,0.99988,0.040995,0.819902
10,281.175,0.3,49,9.8,1.65,0.26025,0.9999,0.040996,0.819918
10,281.175,0.3,50,10,1.65,0.26025,0.999917,0.040997,0.819932
10,281.175,0.3,51,10.2,1.65,0.26025,0.99993,0.040997,0.819943
10,281.175,0.3,52,10.4,1.65,0.26025,0.999942,0.040998,0.819952
10,281.175,0.3,53,10.6,1.65,0.26025,0.999952,0.040998,0.81996
10,281.175,0.3,54,10.8,1.65,0.26025,0.99996,0.040998,0.819967
10,281.175,0.3,55,11,1.65,0.26025,0.999966,0.040999,0.819972
10,281.175,0.3,56,11.2,1.65,0.26025,0.999972,0.040999,0.819977
10,281.175,0.3,57,11.4,1.65,0.26025,0.999977,0.040999,0.819981
10,281.175,0.3,58,11.6,1.65,0.26025,0.999981,0.040999,0.819984
10,281.175,0.3,59,11.8,1.65,0.26025,0.999984,0.040999,0.819987
10,281.175,0.3,60,12,1.65,0.26025,0.999986,0.040999,0.819989
10,281.175,0.3,61,12.2,1.65,0.26025,0.999989,0.041,0.819991
10,281.175,0.3,62,12.4,1.65,0.26025,0.999991,0.041,0.819992
10,281.175,0.3,63,12.6,1.65,0.26025,0.999992,0.041,0.819994
10,281.175,0.3,64,12.8,1.65,0.26025,0.999993,0.041,0.819995
10,281.175,0.3,65,13,1.65,0.26025,0.999995,0.041,0.819996
10,281.175,0.3,66,13.2,1.65,0.26025,0.999995,0.041,0.819996
10,281.175,0.3,67,13.4,1.65,0.26025,0.999996,0.041,0.819997
10,281.175,0.3,68,13.6,1.65,0.26025,0.999997,0.041,0.819997
10,281.175,0.3,69,13.8,1.65,0.26025,0.999997,0.041,0.819998
10,281.175,0.3,70,14,1.65,0.26025,0.999998,0.041,0.819998
10,281.175,0.3,71,14.2,1.65,0.26025,0.999998,0.041,0.819998
10,281.175,0.3,72,14.4,1.65,0.26025,0.999998,0.041,0.819999
10,281.175,0.3,73,14.6,1.65,0.26025,0.999999,0.041,0.819999
10,281.175,0.3,74,14.8,1.65,0.26025,0.999999,0.041,0.819999
10,281.175,0.3,75,15,1.65,0.26025,0.999999,0.041,0.819999
10,281.175,0.4,-12,-2.4,1.63,0.261032,0.02368,0.000592,0.01184
10,281.175,0.4,-11,-2.2,1.63,0.261032,0.028923,0.000723,0.014462
10,281.175,0.4,-10,-2,1.63,0.261032,0.035327,0.000883,0.017663
10,281.175,0.4,-9,-1.8,1.63,0.261032,0.043148,0.001079,0.021574
10,281.175,0.4,-8,-1.6,1.63,0.261032,0.052701,0.001318,0.026351
10,281.175,0.4,-7,-1.4,1.63,0.261032,0.06437,0.001609,0.032185
10,281.175,0.4,-6,-1.2,1.63,0.261032,0.078621,0.001966,0.039311
10,281.175,0.4,-5,-1,1.63,0.261032,0.096028,0.002401,0.048014
10,281.175,0.4,-4,-0.8,1.63,0.261032,0.117289,0.002932,0.058645
10,281.175,0.4,-3,-0.6,1.63,0.261032,0.143257,0.003581,0.071629
10,281.175,0.4,-2,-0.4,1.63,0.261032,0.174975,0.004374,0.087487
10,281.175,0.4,-1,-0.2,1.63,0.261032,0.213715,0.005343,0.106857
10,281.175,0.4,0,0,1.63,0.261032,0.261032,0.006526,0.130516
10,281.175,0.4,1,0.2,1.63,0.261032,0.385256,0.009631,0.192628
10,281.175,0.4,2,0.4,1.63,0.261032,0.488598,0.012215,0.244299
10,281.175,0.4,3,0.6,1.63,0.261032,0.574567,0.014364,0.287284
10,281.175,0.4,4,0.8,1.63,0.261032,0.646084,0.016152,0.323042
10,281.175,0.4,5,1,1.63,0.261032,0.705579,0.017639,0.35279
10,281.175,0.4,6,1.2,1.63,0.261032,0.755073,0.018877,0.377537
10,281.175,0.4,7,1.4,1.63,0.261032,0.796246,0.019906,0.398123
10,281.175,0.4,8,1.6,1.63,0.261032,0.830498,0.020762,0.415249
10,281.175,0.4,9,1.8,1.63,0.261032,0.858993,0.021475,0.429496
10,281.175,0.4,10,2,1.63,0.261032,0.882697,0.022067,0.441348
10,281.175,0.4,11,2.2,1.63,0.261032,0.902416,0.02256,0.451208
10,281.175,0.4,12,2.4,1.63,0.261032,0.91882,0.022971,0.45941
10,281.175,0.4,13,2.6,1.63,0.261032,0.932467,0.023312,0.466233
10,281.175,0.4,14,2.8,1.63,0.261032,0.94382,0.023595,0.47191
10,281.175,0.4,15,3,1.63,0.261032,0.953264,0.023832,0.476632
10,281.175,0.4,16,3.2,1.63,0.261032,0.96112,0.024028,0.48056
10,281.175,0.4,17,3.4,1.63,0.261032,0.967656,0.024191,0.483828
10,281.175,0.4,18,3.6,1.63,0.261032,0.973093,0.024327,0.486547
10,281.175,0.4,19,3.8,1.63,0.261032,0.977617,0.02444,0.488808
10,281.175,0.4,20,4,1.63,0.261032,0.981379,0.024534,0.49069
10,281.175,0.4,21,4.2,1.63,0.261032,0.98451,0.024613,0.492255
10,281.175,0.4,22,4.4,1.63,0.261032,0.987114,0.024678,0.493557
10,281.175,0.4,23,4.6,1.63,0.261032,0.98928,0.024732,0.49464
10,281.175,0.4,24,4.8,1.63,0.261032,0.991082,0.024777,0.495541
10,281.175,0.4,25,5,1.63,0.261032,0.992581,0.024815,0.496291
10,281.175,0.4,26,5.2,1.63,0.261032,0.993828,0.024846,0.496914
10,281.175,0.4,27,5.4,1.63,0.261032,0.994866,0.024872,0.497433
10,281.175,0.4,28,5.6,1.63,0.261032,0.995729,0.024893,0.497864
10,281.175,0.4,29,5.8,1.63,0.261032,0.996447,0.024911,0.498223
10,281.175,0.4,30,6,1.63,0.261032,0.997044,0.024926,0.498522
10,281.175,0.4,31,6.2,1.63,0.261032,0.997541,0.024939,0.498771
10,281.175,0.4,32,6.4,1.63,0.261032,0.997954,0.024949,0.498977
10,281.175,0.4,33,6.6,1.63,0.261032,0.998298,0.024957,0.499149
10,281.175,0.4,34,6.8,1.63,0.261032,0.998584,0.024965,0.499292
10,281.175,0.4,35,7,1.63,0.261032,0.998822,0.024971,0.499411
10,281.175,0.4,36,7.2,1.63,0.261032,0.99902,0.024976,0.49951
10,281.175,0.4,37,7.4,1.63,0.261032,0.999185,0.02498,0.499592
10,281.175,0.4,38,7.6,1.63,0.261032,0.999322,0.024983,0.499661
10,281.175,0.4,39,7.8,1.63,0.261032,0.999436,0.024986,0.499718
10,281.175,0.4,40,8,1.63,0.261032,0.999531,0.024988,0.499765
10,281.175,0.4,41,8.2,1.63,0.261032,0.99961,0.02499,0.499805
10,281.175,0.4,42,8.4,1.63,0.261032,0.999675,0.024992,0.499838
10,281.175,0.4,43,8.6,1.63,0.261032,0.99973,0.024993,0.499865
10,281.175,0.4,44,8.8,1.63,0.261032,0.999775,0.024994,0.499888
10,281.175,0.4,45,9,1.63,0.261032,0.999813,0.024995,0.499907
10,281.175,0.4,46,9.2,1.63,0.261032,0.999844,0.024996,0.499922
10,281.175,0.4,47,9.4,1.63,0.261032,0.999871,0.024997,0.499935
10,281.175,0.4,48,9.6,1.63,0.261032,0.999892,0.024997,0.499946
10,281.175,0.4,49,9.8,1.63,0.261032,0.99991,0.024998,0.499955
10,281.175,0.4,50,10,1.63,0.261032,0.999926,0.024998,0.499963
10,281.175,0.4,51,10.2,1.63,0.261032,0.999938,0.024998,0.499969
10,281.175,0.4,52,10.4,1.63,0.261032,0.999948,0.024999,0.499974
10,281.175,0.4,53,10.6,1.63,0.261032,0.999957,0.024999,0.499979
10,281.175,0.4,54,10.8,1.63,0.261032,0.999964,0.024999,0.499982
10,281.175,0.4,55,11,1.63,0.261032,0.99997,0.024999,0.499985
10,281.175,0.4,56,11.2,1.63,0.261032,0.999975,0.024999,0.499988
10,281.175,0.4,57,11.4,1.63,0.261032,0.999979,0.024999,0.49999
10,281.175,0.4,58,11.6,1.63,0.261032,0.999983,0.025,0.499991
10,281.175,0.4,59,11.8,1.63,0.261032,0.999986,0.025,0.499993
10,281.175,0.4,60,12,1.63,0.261032,0.999988,0.025,0.499994
10,281.175,0.4,61,12.2,1.63,0.261032,0.99999,0.025,0.499995
10,281.175,0.4,62,12.4,1.63,0.261032,0.999992,0.025,0.499996
10,281.175,0.4,63,12.6,1.63,0.261032,0.999993,0.025,0.499997
10,281.175,0.4,64,12.8,1.63,0.261032,0.999994,0.025,0.499997
10,281.175,0.4,65,13,1.63,0.261032,0.999995,0.025,0.499998
10,281.175,0.4,66,13.2,1.63,0.261032,0.999996,0.025,0.499998
10,281.175,0.4,67,13.4,1.63,0.261032,0.999997,0.025,0.499998
10,281.175,0.4,68,13.6,1.63,0.261032,0.999997,0.025,0.499999
10,281.175,0.4,69,13.8,1.63,0.261032,0.999998,0.025,0.499999
10,281.175,0.4,70,14,1.63,0.261032,0.999998,0.025,0.499999
10,281.175,0.4,71,14.2,1.63,0.261032,0.999998,0.025,0.499999
10,281.175,0.4,72,14.4,1.63,0.261032,0.999999,0.025,0.499999
10,281.175,0.4,73,14.6,1.63,0.261032,0.999999,0.025,0.499999
10,281.175,0.4,74,14.8,1.63,0.261032,0.999999,0.025,0.5
10,281.175,0.4,75,15,1.63,0.261032,0.999999,0.025,0.5
10,281.175,0.5,-12,-2.4,1.33,0.27304674,0.024770241,0.000421094,0.008421882
10,281.175,0.5,-11,-2.2,1.33,0.27304674,0.030254441,0.000514326,0.01028651
10,281.175,0.5,-10,-2,1.33,0.27304674,0.036952858,0.000628199,0.012563972
10,281.175,0.5,-9,-1.8,1.33,0.27304674,0.045134323,0.000767283,0.01534567
10,281.175,0.5,-8,-1.6,1.33,0.27304674,0.055127186,0.000937162,0.018743243
10,281.175,0.5,-7,-1.4,1.33,0.27304674,0.067332497,0.001144652,0.022893049
10,281.175,0.5,-6,-1.2,1.33,0.27304674,0.082240098,0.001398082,0.027961633
10,281.175,0.5,-5,-1,1.33,0.27304674,0.100448282,0.001707621,0.034152416
10,281.175,0.5,-4,-0.8,1.33,0.27304674,0.122687809,0.002085693,0.041713855
10,281.175,0.5,-3,-0.6,1.33,0.27304674,0.149851228,0.002547471,0.050949418
10,281.175,0.5,-2,-0.4,1.33,0.27304674,0.183028704,0.003111488,0.062229759
10,281.175,0.5,-1,-0.2,1.33,0.27304674,0.223551763,0.00380038,0.0760076
10,281.175,0.5,0,0,1.33,0.27304674,0.27304674,0.004641795,0.092835892
10,281.175,0.5,1,0.2,1.33,0.27304674,0.41984328,0.007137336,0.142746715
10,281.175,0.5,2,0.4,1.33,0.27304674,0.536996616,0.009128942,0.182578849
10,281.175,0.5,3,0.6,1.33,0.27304674,0.630492716,0.010718376,0.214367523
10,281.175,0.5,4,0.8,1.33,0.27304674,0.705108779,0.011986849,0.239736985
10,281.175,0.5,5,1,1.33,0.27304674,0.764657327,0.012999175,0.259983491
10,281.175,0.5,6,1.2,1.33,0.27304674,0.812181002,0.013807077,0.276141541
10,281.175,0.5,7,1.4,1.33,0.27304674,0.850108033,0.014451837,0.289036731
10,281.175,0.5,8,1.6,1.33,0.27304674,0.880376309,0.014966397,0.299327945
10,281.175,0.5,9,1.8,1.33,0.27304674,0.904532393,0.015377051,0.307541014
10,281.175,0.5,10,2,1.33,0.27304674,0.923810544,0.015704779,0.314095585
10,281.175,0.5,11,2.2,1.33,0.27304674,0.939195781,0.015966328,0.319326566
10,281.175,0.5,12,2.4,1.33,0.27304674,0.951474217,0.016175062,0.323501234
10,281.175,0.5,13,2.6,1.33,0.27304674,0.96127322,0.016341645,0.326832895
10,281.175,0.5,14,2.8,1.33,0.27304674,0.969093471,0.016474589,0.32949178
10,281.175,0.5,15,3,1.33,0.27304674,0.975334549,0.016580687,0.331613747
10,281.175,0.5,16,3.2,1.33,0.27304674,0.98031534,0.016665361,0.333307216
10,281.175,0.5,17,3.4,1.33,0.27304674,0.984290341,0.016732936,0.334658716
10,281.175,0.5,18,3.6,1.33,0.27304674,0.987462655,0.016786865,0.335737303
10,281.175,0.5,19,3.8,1.33,0.27304674,0.98999437,0.016829904,0.336598086
10,281.175,0.5,20,4,1.33,0.27304674,0.992014847,0.016864252,0.337285048
10,281.175,0.5,21,4.2,1.33,0.27304674,0.99362732,0.016891664,0.337833289
10,281.175,0.5,22,4.4,1.33,0.27304674,0.994914181,0.016913541,0.338270821
10,281.175,0.5,23,4.6,1.33,0.27304674,0.99594118,0.016931,0.338620001
10,281.175,0.5,24,4.8,1.33,0.27304674,0.996760794,0.016944933,0.33889867
10,281.175,0.5,25,5,1.33,0.27304674,0.997414899,0.016956053,0.339121066
10,281.175,0.5,26,5.2,1.33,0.27304674,0.997936919,0.016964928,0.339298552
10,281.175,0.5,27,5.4,1.33,0.27304674,0.998353525,0.01697201,0.339440199
10,281.175,0.5,28,5.6,1.33,0.27304674,0.998686004,0.016977662,0.339553241
10,281.175,0.5,29,5.8,1.33,0.27304674,0.998951345,0.016982173,0.339643457
10,281.175,0.5,30,6,1.33,0.27304674,0.999163104,0.016985773,0.339715455
10,281.175,0.5,31,6.2,1.33,0.27304674,0.999332101,0.016988646,0.339772915
10,281.175,0.5,32,6.4,1.33,0.27304674,0.999466973,0.016990939,0.339818771
10,281.175,0.5,33,6.6,1.33,0.27304674,0.999574609,0.016992768,0.339855367
10,281.175,0.5,34,6.8,1.33,0.27304674,0.99966051,0.016994229,0.339884573
10,281.175,0.5,35,7,1.33,0.27304674,0.999729065,0.016995394,0.339907882
10,281.175,0.5,36,7.2,1.33,0.27304674,0.999783776,0.016996324,0.339926484
10,281.175,0.5,37,7.4,1.33,0.27304674,0.999827439,0.016997066,0.339941329
10,281.175,0.5,38,7.6,1.33,0.27304674,0.999862285,0.016997659,0.339953177
10,281.175,0.5,39,7.8,1.33,0.27304674,0.999890094,0.016998132,0.339962632
10,281.175,0.5,40,8,1.33,0.27304674,0.999912288,0.016998509,0.339970178
10,281.175,0.5,41,8.2,1.33,0.27304674,0.99993,0.01699881,0.3399762
10,281.175,0.5,42,8.4,1.33,0.27304674,0.999944135,0.01699905,0.339981006
10,281.175,0.5,43,8.6,1.33,0.27304674,0.999955416,0.016999242,0.339984842
10,281.175,0.5,44,8.8,1.33,0.27304674,0.999964419,0.016999395,0.339987903
10,281.175,0.5,45,9,1.33,0.27304674,0.999971604,0.016999517,0.339990345
10,281.175,0.5,46,9.2,1.33,0.27304674,0.999977338,0.016999615,0.339992295
10,281.175,0.5,47,9.4,1.33,0.27304674,0.999981914,0.016999693,0.339993851
10,281.175,0.5,48,9.6,1.33,0.27304674,0.999985567,0.016999755,0.339995093
10,281.175,0.5,49,9.8,1.33,0.27304674,0.999988481,0.016999804,0.339996084
10,281.175,0.5,50,10,1.33,0.27304674,0.999990807,0.016999844,0.339996874
10,281.175,0.5,51,10.2,1.33,0.27304674,0.999992664,0.016999875,0.339997506
10,281.175,0.5,52,10.4,1.33,0.27304674,0.999994145,0.0169999,0.339998009
10,281.175,0.5,53,10.6,1.33,0.27304674,0.999995327,0.016999921,0.339998411
10,281.175,0.5,54,10.8,1.33,0.27304674,0.999996271,0.016999937,0.339998732
10,281.175,0.5,55,11,1.33,0.27304674,0.999997024,0.016999949,0.339998988
10,281.175,0.5,56,11.2,1.33,0.27304674,0.999997625,0.01699996,0.339999192
10,281.175,0.5,57,11.4,1.33,0.27304674,0.999998105,0.016999968,0.339999356
10,281.175,0.5,58,11.6,1.33,0.27304674,0.999998487,0.016999974,0.339999486
10,281.175,0.5,59,11.8,1.33,0.27304674,0.999998793,0.016999979,0.33999959
10,281.175,0.5,60,12,1.33,0.27304674,0.999999037,0.016999984,0.339999672
10,281.175,0.5,61,12.2,1.33,0.27304674,0.999999231,0.016999987,0.339999739
10,281.175,0.5,62,12.4,1.33,0.27304674,0.999999386,0.01699999,0.339999791
10,281.175,0.5,63,12.6,1.33,0.27304674,0.99999951,0.016999992,0.339999833
10,281.175,0.5,64,12.8,1.33,0.27304674,0.999999609,0.016999993,0.339999867
10,281.175,0.5,65,13,1.33,0.27304674,0.999999688,0.016999995,0.339999894
10,281.175,0.5,66,13.2,1.33,0.27304674,0.999999751,0.016999996,0.339999915
10,281.175,0.5,67,13.4,1.33,0.27304674,0.999999801,0.016999997,0.339999932
10,281.175,0.5,68,13.6,1.33,0.27304674,0.999999841,0.016999997,0.339999946
10,281.175,0.5,69,13.8,1.33,0.27304674,0.999999873,0.016999998,0.339999957
10,281.175,0.5,70,14,1.33,0.27304674,0.999999899,0.016999998,0.339999966
10,281.175,0.5,71,14.2,1.33,0.27304674,0.999999919,0.016999999,0.339999973
10,281.175,0.5,72,14.4,1.33,0.27304674,0.999999936,0.016999999,0.339999978
10,281.175,0.5,73,14.6,1.33,0.27304674,0.999999949,0.016999999,0.339999983
10,281.175,0.5,74,14.8,1.33,0.27304674,0.999999959,0.016999999,0.339999986
10,281.175,0.5,75,15,1.33,0.27304674,0.999999967,0.016999999,0.339999989
10,229.583,0.1,-12,-2.4,3.43,0.199266473,0.018077047,0.008496212,0.169924238
10,229.583,0.1,-11,-2.2,3.43,0.199266473,0.022079355,0.010377297,0.207545933
10,229.583,0.1,-10,-2,3.43,0.199266473,0.026967785,0.012674859,0.253497175
10,229.583,0.1,-9,-1.8,3.43,0.199266473,0.032938526,0.015481107,0.309622149
10,229.583,0.1,-8,-1.6,3.43,0.199266473,0.040231207,0.018908667,0.378173347
10,229.583,0.1,-7,-1.4,3.43,0.199266473,0.049138507,0.023095098,0.461901969
10,229.583,0.1,-6,-1.2,3.43,0.199266473,0.060017908,0.028208417,0.564168339
10,229.583,0.1,-5,-1,3.43,0.199266473,0.073306039,0.034453838,0.689076765
10,229.583,0.1,-4,-0.8,3.43,0.199266473,0.089536198,0.042082013,0.841640261
10,229.583,0.1,-3,-0.6,3.43,0.199266473,0.109359759,0.051399087,1.027981736
10,229.583,0.1,-2,-0.4,3.43,0.199266473,0.133572311,0.062778986,1.255579728
10,229.583,0.1,-1,-0.2,3.43,0.199266473,0.16314559,0.076678427,1.533568543
10,229.583,0.1,0,0,3.43,0.199266473,0.199266473,0.093655242,1.873104848
10,229.583,0.1,1,0.2,3.43,0.199266473,0.266326095,0.125173265,2.50346529
10,229.583,0.1,2,0.4,3.43,0.199266473,0.327769625,0.154051724,3.081034471
10,229.583,0.1,3,0.6,3.43,0.199266473,0.384067398,0.180511677,3.610233539
10,229.583,0.1,4,0.8,3.43,0.199266473,0.43565036,0.204755669,4.095113383
10,229.583,0.1,5,1,3.43,0.199266473,0.482913366,0.226969282,4.539385637
10,229.583,0.1,6,1.2,3.43,0.199266473,0.526218202,0.247322555,4.946451094
10,229.583,0.1,7,1.4,3.43,0.199266473,0.565896355,0.265971287,5.31942574
10,229.583,0.1,8,1.6,3.43,0.199266473,0.602251554,0.28305823,5.661164604
10,229.583,0.1,9,1.8,3.43,0.199266473,0.635562086,0.298714181,5.97428361
10,229.583,0.1,10,2,3.43,0.199266473,0.666082937,0.31305898,6.261179609
10,229.583,0.1,11,2.2,3.43,0.199266473,0.694047736,0.326202436,6.524048716
10,229.583,0.1,12,2.4,3.43,0.199266473,0.719670546,0.338245156,6.76490313
10,229.583,0.1,13,2.6,3.43,0.199266473,0.743147503,0.349279327,6.985586532
10,229.583,0.1,14,2.8,3.43,0.199266473,0.764658319,0.35938941,7.187788198
10,229.583,0.1,15,3,3.43,0.199266473,0.784367652,0.368652797,7.373055932
10,229.583,0.1,16,3.2,3.43,0.199266473,0.802426374,0.377140396,7.542807912
10,229.583,0.1,17,3.4,3.43,0.199266473,0.818972718,0.384917177,7.698343549
10,229.583,0.1,18,3.6,3.43,0.199266473,0.834133343,0.392042671,7.840853427
10,229.583,0.1,19,3.8,3.43,0.199266473,0.848024301,0.398571421,7.971428425
10,229.583,0.1,20,4,3.43,0.199266473,0.860751922,0.404553403,8.091068063
10,229.583,0.1,21,4.2,3.43,0.199266473,0.872413633,0.410034408,8.200688152
10,229.583,0.1,22,4.4,3.43,0.199266473,0.883098703,0.41505639,8.301127806
10,229.583,0.1,23,4.6,3.43,0.199266473,0.892888922,0.419657793,8.393155866
10,229.583,0.1,24,4.8,3.43,0.199266473,0.901859232,0.423873839,8.477476785
10,229.583,0.1,25,5,3.43,0.199266473,0.9100783,0.427736801,8.554736017
10,229.583,0.1,26,5.2,3.43,0.199266473,0.917609039,0.431276248,8.625524964
10,229.583,0.1,27,5.4,3.43,0.199266473,0.924509095,0.434519275,8.690385496
10,229.583,0.1,28,5.6,3.43,0.199266473,0.930831288,0.437490705,8.749814106
10,229.583,0.1,29,5.8,3.43,0.199266473,0.936624011,0.440213285,8.804265703
10,229.583,0.1,30,6,3.43,0.199266473,0.941931607,0.442707855,8.854157103
10,229.583,0.1,31,6.2,3.43,0.199266473,0.946794703,0.444993511,8.899870211
10,229.583,0.1,32,6.4,3.43,0.199266473,0.951250527,0.447087747,8.941754949
10,229.583,0.1,33,6.6,3.43,0.199266473,0.955333185,0.449006597,8.980131936
10,229.583,0.1,34,6.8,3.43,0.199266473,0.959073929,0.450764747,9.015294936
10,229.583,0.1,35,7,3.43,0.199266473,0.962501395,0.452375656,9.047513115
10,229.583,0.1,36,7.2,3.43,0.199266473,0.965641819,0.453851655,9.077033094
10,229.583,0.1,37,7.4,3.43,0.199266473,0.968519239,0.455204042,9.104080842
10,229.583,0.1,38,7.6,3.43,0.199266473,0.971155681,0.45644317,9.128863402
10,229.583,0.1,39,7.8,3.43,0.199266473,0.973571328,0.457578524,9.151570479
10,229.583,0.1,40,8,3.43,0.199266473,0.975784669,0.458618794,9.172375889
10,229.583,0.1,41,8.2,3.43,0.199266473,0.977812648,0.459571945,9.191438894
10,229.583,0.1,42,8.4,3.43,0.199266473,0.979670789,0.460445271,9.208905414
10,229.583,0.1,43,8.6,3.43,0.199266473,0.981373314,0.461245458,9.224909154
10,229.583,0.1,44,8.8,3.43,0.199266473,0.982933257,0.461978631,9.239572616
